filename,true_hour,true_minute,true_minute_number,true_hour_number,said_minute_number,said_hour_number,pred_hour,pred_minute,raw_answer,minute_desc_ok,hour_desc_ok,answer_ok
bal_0016.png,5,5,1,5,12,7,7,0,"The long minute hand is pointing at the number 12, and the short hour hand is pointing at the number 7. Therefore, the time is 07:00.",True,False,False
bal_0017.png,1,5,1,1,12,7,7,0,"The long minute hand is pointing at the number 12, and the short hour hand is pointing at the number 7. Therefore, the time shown on the clock is 07:00.",True,False,False
bal_0018.png,8,5,1,8,12,7,7,0,"The long minute hand is pointing at the number 12, and the short hour hand is pointing at the number 7. Therefore, the time shown on the clock is 07:00.",True,False,False
bal_0019.png,1,5,1,1,12,7,7,0,"The long minute hand is pointing at the number 12, and the short hour hand is pointing at the number 7. Therefore, the time shown on the clock is 07:00.",True,False,False
bal_0020.png,12,5,1,12,12,7,7,0,"The long minute hand is pointing at the number 12, and the short hour hand is pointing at the number 7. Therefore, the time shown on the clock is 07:00.",True,False,False
bal_0021.png,8,5,1,8,12,7,7,0,"The long minute hand is pointing at the number 12, and the short hour hand is pointing at the number 7. Therefore, the time shown on the clock is 07:00.",True,False,False
bal_0022.png,11,5,1,11,12,7,7,0,"The long minute hand is pointing at the 12, and the short hour hand is pointing at the 7. Therefore, the time is 07:00.",True,False,False
bal_0023.png,7,5,1,7,12,7,7,0,"The long minute hand is pointing at the number 12, and the short hour hand is pointing at the number 7. Therefore, the time shown on the clock is 07:00.",True,True,False
bal_0024.png,4,5,1,4,12,4,4,0,"The long minute hand is pointing at the number 12, and the short hour hand is pointing at the number 4. Therefore, the time shown on the clock is 04:00.",True,True,False
bal_0025.png,6,5,1,6,12,6,6,0,"The long minute hand is pointing at the number 12, and the short hour hand is pointing at the number 6. Therefore, the time shown on the clock is 06:00.",True,True,False
bal_0026.png,9,5,1,9,12,9,9,0,"The long minute hand is pointing at the 12, and the short hour hand is pointing at the 9. Therefore, the time is 09:00.",True,True,False
bal_0027.png,9,5,1,9,12,9,9,0,"The long minute hand is pointing at the 12, and the short hour hand is pointing at the 9. Therefore, the time is 09:00.",True,True,False
bal_0028.png,8,5,1,8,12,7,7,0,"The long minute hand is pointing at the number 12, and the short hour hand is pointing at the number 7. Therefore, the time shown on the clock is 07:00.",True,False,False
bal_0029.png,6,5,1,6,12,6,6,0,"The long minute hand is pointing at the number 12, and the short hour hand is pointing at the number 6. Therefore, the time shown on the clock is 06:00.",True,True,False
bal_0030.png,1,5,1,1,12,7,7,0,"The long minute hand is pointing at the number 12, and the short hour hand is pointing at the number 7. Therefore, the time shown on the clock is 07:00.",True,False,False
bal_0031.png,12,5,1,12,12,7,7,0,"The long minute hand is pointing at the number 12, and the short hour hand is pointing at the number 7. Therefore, the time shown on the clock is 07:00.",True,False,False
bal_0032.png,1,5,1,1,12,7,7,0,"The long minute hand is pointing at the number 12, and the short hour hand is pointing at the number 7. Therefore, the time shown on the clock is 07:00.",True,False,False
bal_0033.png,3,5,1,3,3,12,12,3,"The long minute hand is pointing at the number 3, and the short hour hand is pointing at the number 12. Therefore, the time shown on the clock is 12:03.",False,False,False
bal_0034.png,9,5,1,9,12,9,9,0,"The long minute hand is pointing at the 12, and the short hour hand is pointing at the 9. Therefore, the time is 09:00.",True,True,False
bal_0035.png,10,5,1,10,12,7,7,0,"The long minute hand is pointing at the number 12, and the short hour hand is pointing at the number 7. Therefore, the time shown on the clock is 07:00.",True,False,False
bal_0036.png,7,5,1,7,12,7,7,0,"The long minute hand is pointing at the number 12, and the short hour hand is pointing at the number 7. Therefore, the time shown on the clock is 07:00.",True,True,False
bal_0037.png,5,5,1,5,12,7,7,0,"The long minute hand is pointing at the number 12, and the short hour hand is pointing at the number 7. Therefore, the time is 07:00.",True,False,False
bal_0038.png,10,5,1,10,12,7,7,0,"The long minute hand is pointing at the number 12, and the short hour hand is pointing at the number 7. Therefore, the time shown on the clock is 07:00.",True,False,False
bal_0039.png,8,5,1,8,12,7,7,0,"The long minute hand is pointing at the number 12, and the short hour hand is pointing at the number 7. Therefore, the time shown on the clock is 07:00.",True,False,False
bal_0040.png,4,10,2,4,2,3,3,12,"The long minute hand is pointing at the number 2, and the short hour hand is pointing at the number 3. Therefore, the time shown on the clock is 03:12.",True,False,False
bal_0041.png,4,10,2,4,2,3,3,12,"The long minute hand is pointing at the number 2, and the short hour hand is pointing at the number 3. Therefore, the time shown on the clock is 03:12.",True,False,False
bal_0042.png,9,10,2,9,2,9,9,2,"The long minute hand is pointing at the number 2, and the short hour hand is pointing at the number 9. Therefore, the time shown on the clock is 09:02.",True,True,False
bal_0043.png,4,10,2,4,2,3,3,12,"The long minute hand is pointing at the number 2, and the short hour hand is pointing at the number 3. Therefore, the time shown on the clock is 03:12.",True,False,False
bal_0044.png,1,10,2,1,2,10,10,2,"The long minute hand is pointing at the 2, and the short hour hand is pointing at the 10. Therefore, the time is 10:02.",True,False,False
bal_0045.png,2,10,2,2,2,3,3,12,"The long minute hand is pointing at the number 2, and the short hour hand is pointing at the number 3. Therefore, the time shown on the clock is 03:12.",True,False,False
bal_0046.png,1,10,2,1,2,10,10,2,"The long minute hand is pointing at the 2, and the short hour hand is pointing at the 10. Therefore, the time is 10:02.",True,False,False
bal_0047.png,1,10,2,1,2,10,10,2,"The long minute hand is pointing at the 2, and the short hour hand is pointing at the 10. Therefore, the time is 10:02.",True,False,False
bal_0048.png,7,10,2,7,2,7,7,2,"The long minute hand is pointing at the number 2, and the short hour hand is pointing at the number 7. Therefore, the time shown on the clock is 07:02.",True,True,False
bal_0049.png,8,10,2,8,2,8,8,2,"The long minute hand is pointing at the number 2, and the short hour hand is pointing at the number 8. Therefore, the time shown on the clock is 08:02.",True,True,False
bal_0050.png,8,10,2,8,2,8,8,2,"The long minute hand is pointing at the number 2, and the short hour hand is pointing at the number 8. Therefore, the time shown on the clock is 08:02.",True,True,False
bal_0051.png,11,10,2,11,2,10,10,2,"The long minute hand is pointing at the number 2, and the short hour hand is pointing at the number 10. Therefore, the time shown on the clock is 10:02.",True,False,False
bal_0052.png,10,10,2,10,2,10,10,2,"The long minute hand is pointing at the number 2, and the short hour hand is pointing at the number 10. Therefore, the time shown on the clock is 10:02.",True,True,False
bal_0053.png,4,10,2,4,2,3,3,12,"The long minute hand is pointing at the number 2, and the short hour hand is pointing at the number 3. Therefore, the time shown on the clock is 03:12.",True,False,False
bal_0054.png,1,10,2,1,2,10,10,2,"The long minute hand is pointing at the 2, and the short hour hand is pointing at the 10. Therefore, the time is 10:02.",True,False,False
bal_0055.png,8,10,2,8,2,8,8,2,"The long minute hand is pointing at the number 2, and the short hour hand is pointing at the number 8. Therefore, the time shown on the clock is 08:02.",True,True,False
bal_0056.png,8,10,2,8,2,8,8,2,"The long minute hand is pointing at the number 2, and the short hour hand is pointing at the number 8. Therefore, the time shown on the clock is 08:02.",True,True,False
bal_0057.png,8,10,2,8,2,8,8,2,"The long minute hand is pointing at the number 2, and the short hour hand is pointing at the number 8. Therefore, the time shown on the clock is 08:02.",True,True,False
bal_0058.png,1,10,2,1,2,10,10,2,"The long minute hand is pointing at the 2, and the short hour hand is pointing at the 10. Therefore, the time is 10:02.",True,False,False
bal_0059.png,6,10,2,6,2,6,6,12,"The long minute hand is pointing at the number 2, and the short hour hand is pointing at the number 6. Therefore, the time shown on the clock is 06:12.",True,True,False
bal_0060.png,5,10,2,5,2,3,3,12,"The long minute hand is pointing at the number 2, and the short hour hand is pointing at the number 3. Therefore, the time shown on the clock is 03:12.",True,False,False
bal_0061.png,4,10,2,4,2,3,3,12,"The long minute hand is pointing at the number 2, and the short hour hand is pointing at the number 3. Therefore, the time shown on the clock is 03:12.",True,False,False
bal_0062.png,2,10,2,2,2,3,3,12,"The long minute hand is pointing at the number 2, and the short hour hand is pointing at the number 3. Therefore, the time shown on the clock is 03:12.",True,False,False
bal_0063.png,4,10,2,4,2,3,3,12,"The long minute hand is pointing at the number 2, and the short hour hand is pointing at the number 3. Therefore, the time shown on the clock is 03:12.",True,False,False
bal_0064.png,12,10,2,12,2,1,1,2,"The long minute hand is pointing at the number 2, and the short hour hand is pointing at the number 1. Therefore, the time shown on the clock is 01:02.",True,False,False
bal_0065.png,12,10,2,12,2,1,1,2,"The long minute hand is pointing at the number 2, and the short hour hand is pointing at the number 1. Therefore, the time shown on the clock is 01:02.",True,False,False
bal_0066.png,2,10,2,2,2,3,3,12,"The long minute hand is pointing at the number 2, and the short hour hand is pointing at the number 3. Therefore, the time shown on the clock is 03:12.",True,False,False
bal_0067.png,4,10,2,4,2,3,3,12,"The long minute hand is pointing at the number 2, and the short hour hand is pointing at the number 3. Therefore, the time shown on the clock is 03:12.",True,False,False
bal_0068.png,12,10,2,12,2,1,1,2,"The long minute hand is pointing at the number 2, and the short hour hand is pointing at the number 1. Therefore, the time shown on the clock is 01:02.",True,False,False
bal_0069.png,5,10,2,5,2,3,3,12,"The long minute hand is pointing at the number 2, and the short hour hand is pointing at the number 3. Therefore, the time shown on the clock is 03:12.",True,False,False
bal_0070.png,4,10,2,4,2,3,3,12,"The long minute hand is pointing at the number 2, and the short hour hand is pointing at the number 3. Therefore, the time shown on the clock is 03:12.",True,False,False
bal_0071.png,2,10,2,2,2,3,3,12,"The long minute hand is pointing at the number 2, and the short hour hand is pointing at the number 3. Therefore, the time shown on the clock is 03:12.",True,False,False
bal_0072.png,12,10,2,12,2,1,1,2,"The long minute hand is pointing at the number 2, and the short hour hand is pointing at the number 1. Therefore, the time shown on the clock is 01:02.",True,False,False
bal_0073.png,10,10,2,10,2,10,10,2,"The long minute hand is pointing at the number 2, and the short hour hand is pointing at the number 10. Therefore, the time shown on the clock is 10:02.",True,True,False
bal_0074.png,6,10,2,6,2,6,6,12,"The long minute hand is pointing at the number 2, and the short hour hand is pointing at the number 6. Therefore, the time shown on the clock is 06:12.",True,True,False
bal_0075.png,10,10,2,10,2,10,10,2,"The long minute hand is pointing at the number 2, and the short hour hand is pointing at the number 10. Therefore, the time shown on the clock is 10:02.",True,True,False
bal_0076.png,2,10,2,2,2,3,3,12,"The long minute hand is pointing at the number 2, and the short hour hand is pointing at the number 3. Therefore, the time shown on the clock is 03:12.",True,False,False
bal_0077.png,3,10,2,3,2,3,3,12,"The long minute hand is pointing at the number 2, and the short hour hand is pointing at the number 3. Therefore, the time shown on the clock is 03:12.",True,True,False
bal_0078.png,4,10,2,4,2,3,3,12,"The long minute hand is pointing at the number 2, and the short hour hand is pointing at the number 3. Therefore, the time shown on the clock is 03:12.",True,False,False
bal_0079.png,3,10,2,3,2,3,3,12,"The long minute hand is pointing at the number 2, and the short hour hand is pointing at the number 3. Therefore, the time shown on the clock is 03:12.",True,True,False
bal_0080.png,3,15,3,3,3,9,9,15,"The long minute hand is pointing at the number 3, and the short hour hand is pointing at the number 9. Therefore, the time shown on the clock is 09:15.",True,False,False
bal_0081.png,6,15,3,6,3,6,6,15,"The long minute hand is pointing at the number 3, and the short hour hand is pointing at the number 6. Therefore, the time shown on the clock is 06:15.",True,True,True
bal_0082.png,8,15,3,8,3,9,9,15,"The long minute hand is pointing at the number 3, and the short hour hand is pointing at the number 9. Therefore, the time shown on the clock is 09:15.",True,False,False
bal_0083.png,4,15,3,4,3,4,4,15,"The long minute hand is pointing at the number 3, and the short hour hand is pointing at the number 4. Therefore, the time shown on the clock is 04:15.",True,True,True
bal_0084.png,12,15,3,12,3,12,12,3,"The long minute hand is pointing at the number 3, and the short hour hand is pointing at the number 12. Therefore, the time shown on the clock is 12:03.",True,True,False
bal_0085.png,11,15,3,11,3,9,9,0,"The long minute hand is pointing at the number 3, and the short hour hand is pointing at the number 9. Therefore, the time shown on the clock is 09:00.",True,False,False
bal_0086.png,1,15,3,1,3,2,2,15,"The long minute hand is pointing at the number 3, and the short hour hand is pointing at the number 2. Therefore, the time shown on the clock is 02:15.",True,False,False
bal_0087.png,12,15,3,12,3,12,12,3,"The long minute hand is pointing at the number 3, and the short hour hand is pointing at the number 12. Therefore, the time shown on the clock is 12:03.",True,True,False
bal_0088.png,10,15,3,10,3,9,9,15,"The long minute hand is pointing at the number 3, and the short hour hand is pointing at the number 9. Therefore, the time shown on the clock is 09:15.",True,False,False
bal_0089.png,10,15,3,10,3,9,9,15,"The long minute hand is pointing at the number 3, and the short hour hand is pointing at the number 9. Therefore, the time shown on the clock is 09:15.",True,False,False
bal_0090.png,4,15,3,4,3,4,4,15,"The long minute hand is pointing at the number 3, and the short hour hand is pointing at the number 4. Therefore, the time shown on the clock is 04:15.",True,True,True
bal_0091.png,5,15,3,5,3,5,5,0,"The long minute hand is pointing at the number 3, and the short hour hand is pointing at the number 5. Therefore, the time shown on the clock is 05:00.",True,True,False
bal_0092.png,6,15,3,6,3,6,6,15,"The long minute hand is pointing at the number 3, and the short hour hand is pointing at the number 6. Therefore, the time shown on the clock is 06:15.",True,True,True
bal_0093.png,12,15,3,12,3,12,12,3,"The long minute hand is pointing at the number 3, and the short hour hand is pointing at the number 12. Therefore, the time shown on the clock is 12:03.",True,True,False
bal_0094.png,4,15,3,4,3,4,4,15,"The long minute hand is pointing at the number 3, and the short hour hand is pointing at the number 4. Therefore, the time shown on the clock is 04:15.",True,True,True
bal_0095.png,1,15,3,1,3,2,2,15,"The long minute hand is pointing at the number 3, and the short hour hand is pointing at the number 2. Therefore, the time shown on the clock is 02:15.",True,False,False
bal_0096.png,5,15,3,5,3,5,5,0,"The long minute hand is pointing at the number 3, and the short hour hand is pointing at the number 5. Therefore, the time shown on the clock is 05:00.",True,True,False
bal_0097.png,12,15,3,12,3,12,12,3,"The long minute hand is pointing at the number 3, and the short hour hand is pointing at the number 12. Therefore, the time shown on the clock is 12:03.",True,True,False
bal_0098.png,9,15,3,9,3,9,9,15,"The long minute hand is pointing at the number 3, and the short hour hand is pointing at the number 9. Therefore, the time shown on the clock is 09:15.",True,True,True
bal_0099.png,11,15,3,11,3,9,9,0,"The long minute hand is pointing at the number 3, and the short hour hand is pointing at the number 9. Therefore, the time shown on the clock is 09:00.",True,False,False
bal_0100.png,11,15,3,11,3,9,9,0,"The long minute hand is pointing at the number 3, and the short hour hand is pointing at the number 9. Therefore, the time shown on the clock is 09:00.",True,False,False
bal_0101.png,7,15,3,7,3,7,7,0,"The long minute hand is pointing at the number 3, and the short hour hand is pointing at the number 7. Therefore, the time shown on the clock is 07:00.",True,True,False
bal_0102.png,12,15,3,12,3,12,12,3,"The long minute hand is pointing at the number 3, and the short hour hand is pointing at the number 12. Therefore, the time shown on the clock is 12:03.",True,True,False
bal_0103.png,8,15,3,8,3,9,9,15,"The long minute hand is pointing at the number 3, and the short hour hand is pointing at the number 9. Therefore, the time shown on the clock is 09:15.",True,False,False
bal_0104.png,3,15,3,3,3,9,9,15,"The long minute hand is pointing at the number 3, and the short hour hand is pointing at the number 9. Therefore, the time shown on the clock is 09:15.",True,False,False
bal_0105.png,8,15,3,8,3,9,9,15,"The long minute hand is pointing at the number 3, and the short hour hand is pointing at the number 9. Therefore, the time shown on the clock is 09:15.",True,False,False
bal_0106.png,4,15,3,4,3,4,4,15,"The long minute hand is pointing at the number 3, and the short hour hand is pointing at the number 4. Therefore, the time shown on the clock is 04:15.",True,True,True
bal_0107.png,9,15,3,9,3,9,9,15,"The long minute hand is pointing at the number 3, and the short hour hand is pointing at the number 9. Therefore, the time shown on the clock is 09:15.",True,True,True
bal_0108.png,7,15,3,7,3,7,7,0,"The long minute hand is pointing at the number 3, and the short hour hand is pointing at the number 7. Therefore, the time shown on the clock is 07:00.",True,True,False
bal_0109.png,7,15,3,7,3,7,7,0,"The long minute hand is pointing at the number 3, and the short hour hand is pointing at the number 7. Therefore, the time shown on the clock is 07:00.",True,True,False
bal_0110.png,6,15,3,6,3,6,6,15,"The long minute hand is pointing at the number 3, and the short hour hand is pointing at the number 6. Therefore, the time shown on the clock is 06:15.",True,True,True
bal_0111.png,7,15,3,7,3,7,7,0,"The long minute hand is pointing at the number 3, and the short hour hand is pointing at the number 7. Therefore, the time shown on the clock is 07:00.",True,True,False
bal_0112.png,6,15,3,6,3,6,6,15,"The long minute hand is pointing at the number 3, and the short hour hand is pointing at the number 6. Therefore, the time shown on the clock is 06:15.",True,True,True
bal_0113.png,12,15,3,12,3,12,12,3,"The long minute hand is pointing at the number 3, and the short hour hand is pointing at the number 12. Therefore, the time shown on the clock is 12:03.",True,True,False
bal_0114.png,8,15,3,8,3,9,9,15,"The long minute hand is pointing at the number 3, and the short hour hand is pointing at the number 9. Therefore, the time shown on the clock is 09:15.",True,False,False
bal_0115.png,2,15,3,2,3,2,2,15,"The long minute hand is pointing at the number 3, and the short hour hand is pointing at the number 2. Therefore, the time shown on the clock is 02:15.",True,True,True
bal_0116.png,11,15,3,11,3,9,9,0,"The long minute hand is pointing at the number 3, and the short hour hand is pointing at the number 9. Therefore, the time shown on the clock is 09:00.",True,False,False
bal_0117.png,6,15,3,6,3,6,6,15,"The long minute hand is pointing at the number 3, and the short hour hand is pointing at the number 6. Therefore, the time shown on the clock is 06:15.",True,True,True
bal_0118.png,5,15,3,5,3,5,5,0,"The long minute hand is pointing at the number 3, and the short hour hand is pointing at the number 5. Therefore, the time shown on the clock is 05:00.",True,True,False
bal_0119.png,5,15,3,5,3,5,5,0,"The long minute hand is pointing at the number 3, and the short hour hand is pointing at the number 5. Therefore, the time shown on the clock is 05:00.",True,True,False
bal_0120.png,10,20,4,10,4,10,10,4,"The long minute hand is pointing at the number 4, and the short hour hand is pointing at the number 10. Therefore, the time shown on the clock is 10:04.",True,True,False
bal_0121.png,10,20,4,10,4,10,10,4,"The long minute hand is pointing at the number 4, and the short hour hand is pointing at the number 10. Therefore, the time shown on the clock is 10:04.",True,True,False
bal_0122.png,11,20,4,11,4,10,10,4,"The long minute hand is pointing at the number 4, and the short hour hand is pointing at the number 10. Therefore, the time shown on the clock is 10:04.",True,False,False
bal_0123.png,1,20,4,1,4,2,2,20,"The long minute hand is pointing at the number 4, and the short hour hand is pointing at the number 2. Therefore, the time shown on the clock is 02:20.",True,False,False
bal_0124.png,7,20,4,7,4,7,7,4,"The long minute hand is pointing at the number 4, and the short hour hand is pointing at the number 7. Therefore, the time shown on the clock is 07:04.",True,True,False
bal_0125.png,3,20,4,3,3,4,4,15,"The long minute hand is pointing at the number 3, and the short hour hand is pointing at the number 4. Therefore, the time shown on the clock is 04:15.",True,False,False
bal_0126.png,7,20,4,7,4,7,7,4,"The long minute hand is pointing at the number 4, and the short hour hand is pointing at the number 7. Therefore, the time shown on the clock is 07:04.",True,True,False
bal_0127.png,9,20,4,9,4,9,9,4,"The long minute hand is pointing at the number 4, and the short hour hand is pointing at the number 9. Therefore, the time shown on the clock is 09:04.",True,True,False
bal_0128.png,3,20,4,3,3,4,4,15,"The long minute hand is pointing at the number 3, and the short hour hand is pointing at the number 4. Therefore, the time shown on the clock is 04:15.",True,False,False
bal_0129.png,12,20,4,12,4,3,3,20,"The long minute hand is pointing at the number 4, and the short hour hand is pointing at the number 3. Therefore, the time shown on the clock is 03:20.",True,False,False
bal_0130.png,11,20,4,11,4,10,10,4,"The long minute hand is pointing at the number 4, and the short hour hand is pointing at the number 10. Therefore, the time shown on the clock is 10:04.",True,False,False
bal_0131.png,5,20,4,5,4,6,6,24,"The long minute hand is pointing at the number 4, and the short hour hand is pointing at the number 6. Therefore, the time shown on the clock is 06:24.",True,False,False
bal_0132.png,2,20,4,2,4,3,3,20,"The long minute hand is pointing at the number 4, and the short hour hand is pointing at the number 3. Therefore, the time shown on the clock is 03:20.",True,False,False
bal_0133.png,7,20,4,7,4,7,7,4,"The long minute hand is pointing at the number 4, and the short hour hand is pointing at the number 7. Therefore, the time shown on the clock is 07:04.",True,True,False
bal_0134.png,11,20,4,11,4,10,10,4,"The long minute hand is pointing at the number 4, and the short hour hand is pointing at the number 10. Therefore, the time shown on the clock is 10:04.",True,False,False
bal_0135.png,2,20,4,2,4,3,3,20,"The long minute hand is pointing at the number 4, and the short hour hand is pointing at the number 3. Therefore, the time shown on the clock is 03:20.",True,False,False
bal_0136.png,6,20,4,6,4,6,6,20,"The long minute hand is pointing at the number 4, and the short hour hand is pointing at the number 6. Therefore, the time shown on the clock is 06:20.",True,True,True
bal_0137.png,2,20,4,2,4,3,3,20,"The long minute hand is pointing at the number 4, and the short hour hand is pointing at the number 3. Therefore, the time shown on the clock is 03:20.",True,False,False
bal_0138.png,7,20,4,7,4,7,7,4,"The long minute hand is pointing at the number 4, and the short hour hand is pointing at the number 7. Therefore, the time shown on the clock is 07:04.",True,True,False
bal_0139.png,10,20,4,10,4,10,10,4,"The long minute hand is pointing at the number 4, and the short hour hand is pointing at the number 10. Therefore, the time shown on the clock is 10:04.",True,True,False
bal_0140.png,9,20,4,9,4,9,9,4,"The long minute hand is pointing at the number 4, and the short hour hand is pointing at the number 9. Therefore, the time shown on the clock is 09:04.",True,True,False
bal_0141.png,7,20,4,7,4,7,7,4,"The long minute hand is pointing at the number 4, and the short hour hand is pointing at the number 7. Therefore, the time shown on the clock is 07:04.",True,True,False
bal_0142.png,6,20,4,6,4,6,6,20,"The long minute hand is pointing at the number 4, and the short hour hand is pointing at the number 6. Therefore, the time shown on the clock is 06:20.",True,True,True
bal_0143.png,10,20,4,10,4,10,10,4,"The long minute hand is pointing at the number 4, and the short hour hand is pointing at the number 10. Therefore, the time shown on the clock is 10:04.",True,True,False
bal_0144.png,8,20,4,8,4,8,8,4,"The long minute hand is pointing at the number 4, and the short hour hand is pointing at the number 8. Therefore, the time shown on the clock is 08:04.",True,True,False
bal_0145.png,6,20,4,6,4,6,6,20,"The long minute hand is pointing at the number 4, and the short hour hand is pointing at the number 6. Therefore, the time shown on the clock is 06:20.",True,True,True
bal_0146.png,5,20,4,5,4,6,6,24,"The long minute hand is pointing at the number 4, and the short hour hand is pointing at the number 6. Therefore, the time shown on the clock is 06:24.",True,False,False
bal_0147.png,12,20,4,12,4,3,3,20,"The long minute hand is pointing at the number 4, and the short hour hand is pointing at the number 3. Therefore, the time shown on the clock is 03:20.",True,False,False
bal_0148.png,10,20,4,10,4,10,10,4,"The long minute hand is pointing at the number 4, and the short hour hand is pointing at the number 10. Therefore, the time shown on the clock is 10:04.",True,True,False
bal_0149.png,12,20,4,12,4,3,3,20,"The long minute hand is pointing at the number 4, and the short hour hand is pointing at the number 3. Therefore, the time shown on the clock is 03:20.",True,False,False
bal_0150.png,7,20,4,7,4,7,7,4,"The long minute hand is pointing at the number 4, and the short hour hand is pointing at the number 7. Therefore, the time shown on the clock is 07:04.",True,True,False
bal_0151.png,9,20,4,9,4,9,9,4,"The long minute hand is pointing at the number 4, and the short hour hand is pointing at the number 9. Therefore, the time shown on the clock is 09:04.",True,True,False
bal_0152.png,2,20,4,2,4,3,3,20,"The long minute hand is pointing at the number 4, and the short hour hand is pointing at the number 3. Therefore, the time shown on the clock is 03:20.",True,False,False
bal_0153.png,6,20,4,6,4,6,6,20,"The long minute hand is pointing at the number 4, and the short hour hand is pointing at the number 6. Therefore, the time shown on the clock is 06:20.",True,True,True
bal_0154.png,6,20,4,6,4,6,6,20,"The long minute hand is pointing at the number 4, and the short hour hand is pointing at the number 6. Therefore, the time shown on the clock is 06:20.",True,True,True
bal_0155.png,12,20,4,12,4,3,3,20,"The long minute hand is pointing at the number 4, and the short hour hand is pointing at the number 3. Therefore, the time shown on the clock is 03:20.",True,False,False
bal_0156.png,9,20,4,9,4,9,9,4,"The long minute hand is pointing at the number 4, and the short hour hand is pointing at the number 9. Therefore, the time shown on the clock is 09:04.",True,True,False
bal_0157.png,4,20,4,4,4,3,3,20,"The long minute hand is pointing at the number 4, and the short hour hand is pointing at the number 3. Therefore, the time shown on the clock is 03:20.",True,False,False
bal_0158.png,8,20,4,8,4,8,8,4,"The long minute hand is pointing at the number 4, and the short hour hand is pointing at the number 8. Therefore, the time shown on the clock is 08:04.",True,True,False
bal_0159.png,8,20,4,8,4,8,8,4,"The long minute hand is pointing at the number 4, and the short hour hand is pointing at the number 8. Therefore, the time shown on the clock is 08:04.",True,True,False
bal_0160.png,10,25,5,10,5,10,10,5,"The long minute hand is pointing at the number 5, and the short hour hand is pointing at the number 10. Therefore, the time shown on the clock is 10:05.",True,True,False
bal_0161.png,5,25,5,5,6,5,5,30,"The long minute hand is pointing at the 6, and the short hour hand is pointing at the 5. Therefore, the time is 05:30.",True,True,False
bal_0162.png,8,25,5,8,6,8,8,30,"The long minute hand is pointing at the 6, and the short hour hand is pointing at the 8. Therefore, the time is 08:30.",True,True,False
bal_0163.png,6,25,5,6,6,5,5,30,"The long minute hand is pointing at the 6, and the short hour hand is pointing at the 5. Therefore, the time is 05:30.",True,False,False
bal_0164.png,11,25,5,11,5,10,10,30,"The long minute hand is pointing at the number 5, and the short hour hand is pointing at the number 10. Therefore, the time shown on the clock is 10:30.",True,False,False
bal_0165.png,10,25,5,10,5,10,10,5,"The long minute hand is pointing at the number 5, and the short hour hand is pointing at the number 10. Therefore, the time shown on the clock is 10:05.",True,True,False
